Airline,Destination,Total_Stops,day,month,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute,Duration_hours,Duration_minutes,Source_Banglore,Source_Kolkata,Source_Delhi,Source_Chennai,Source_Mumbai,Price
10,4,1,12,6,10,0,12,35,26,35,0,0,1,0,0,10402.314438244046
8,4,1,27,6,7,0,21,0,14,0,0,0,1,0,0,7815.363106606936
7,4,2,15,5,17,15,19,15,26,0,0,0,1,0,0,12604.82757068452
10,2,0,3,5,7,10,10,10,3,0,1,0,0,0,0,6775.13504464286
10,4,1,9,5,22,50,19,0,20,10,0,0,1,0,0,14247.777361111099
2,3,0,1,6,19,55,22,25,2,30,0,1,0,0,0,4500.887673047439
10,4,1,12,6,10,0,19,0,9,0,0,0,1,0,0,12260.439717261903
8,4,1,3,3,10,20,18,50,8,30,0,0,1,0,0,15439.68500473485
8,4,1,15,5,4,55,19,15,14,20,0,0,1,0,0,7980.089551759008
4,2,0,24,3,20,55,23,50,2,55,1,0,0,0,0,6754.29392609127
2,3,0,6,5,22,50,1,20,2,30,0,1,0,0,0,4228.272415674603
3,3,0,1,5,14,25,16,55,2,30,0,1,0,0,0,5258.3813301542195
3,4,1,24,6,6,50,22,30,15,40,0,0,1,0,0,6585.351660579005
3,4,1,9,6,11,55,22,30,10,35,0,0,1,0,0,6685.795543267495
1,1,0,15,5,5,45,7,15,1,30,0,0,0,0,1,2080.769518849206
7,2,0,18,5,21,5,23,55,2,50,1,0,0,0,0,5359.329047619047
1,1,0,6,5,13,15,14,45,1,30,0,0,0,0,1,2097.870432900433
3,4,0,3,6,21,5,0,20,3,15,0,0,1,0,0,6663.5664161706345
1,1,0,1,4,22,45,0,15,1,30,0,0,0,0,1,2368.825105406746
9,4,1,21,3,17,45,1,35,7,50,0,0,1,0,0,9905.692146577378
3,2,0,27,6,20,0,22,50,2,50,1,0,0,0,0,4757.54169214466
10,4,2,27,6,23,5,19,0,19,55,0,0,1,0,0,12246.198918199854
8,4,1,6,3,6,0,18,50,12,50,0,0,1,0,0,15201.193282490083
10,3,1,12,6,14,5,12,0,21,55,0,1,0,0,0,10417.278151267139
3,2,0,3,3,18,55,21,45,2,50,1,0,0,0,0,8323.02191840278
5,4,0,9,6,6,0,9,10,3,10,0,0,1,0,0,6280.84602617001
3,1,0,6,5,16,55,18,25,1,30,0,0,0,0,1,3765.4764078282824
1,3,1,12,6,11,15,18,30,7,15,0,1,0,0,0,9726.458449900789
3,4,1,3,3,11,30,1,35,14,5,0,0,1,0,0,13574.70739707341
8,4,1,6,3,7,5,19,15,12,10,0,0,1,0,0,13748.890294687948
5,2,0,9,5,11,30,14,20,2,50,1,0,0,0,0,4729.703255208334
3,2,0,24,3,8,30,11,30,3,0,1,0,0,0,0,6879.025493777053
3,4,1,9,6,10,35,15,35,5,0,0,0,1,0,0,6194.717546221139
8,4,1,1,6,15,15,1,30,10,15,0,0,1,0,0,9227.273753043828
3,2,0,1,4,23,30,2,20,2,50,1,0,0,0,0,4841.885592757937
8,4,1,9,5,9,15,19,15,10,0,0,0,1,0,0,9576.901452245675
10,3,1,12,6,20,0,18,15,22,15,0,1,0,0,0,11707.009064980159
8,4,1,15,5,17,45,1,30,7,45,0,0,1,0,0,8192.019688740076
10,1,0,6,6,7,5,8,30,1,25,0,0,0,0,1,5887.8802995355345
3,4,1,1,6,16,0,1,30,9,30,0,0,1,0,0,6851.527648809521
10,3,1,1,4,16,30,9,20,16,50,0,1,0,0,0,9352.017604166667
10,4,1,21,3,7,5,18,50,11,45,0,0,1,0,0,12492.206694061144
10,4,2,9,4,21,25,19,0,21,35,0,0,1,0,0,11653.245348557688
10,1,0,1,4,7,5,8,30,1,25,0,0,0,0,1,6751.600721387988
10,4,1,6,6,18,15,4,25,10,10,0,0,1,0,0,12516.968157242061
8,4,2,27,5,15,5,1,30,10,25,0,0,1,0,0,16400.834292027408
10,2,0,6,4,17,45,20,45,3,0,1,0,0,0,0,6430.684055059524
10,4,2,24,6,9,40,19,0,9,20,0,0,1,0,0,13012.375330537525
10,4,1,1,6,20,55,19,0,22,5,0,0,1,0,0,12726.157697849027
10,2,0,9,6,7,10,10,10,3,0,1,0,0,0,0,6541.244619859308
7,3,2,18,5,5,50,23,15,17,25,0,1,0,0,0,12857.299615011725
7,2,2,12,3,6,45,13,55,31,10,1,0,0,0,0,12848.326241319453
10,4,1,3,3,23,5,4,25,5,20,0,0,1,0,0,14365.530935245308
7,3,2,9,5,12,0,11,10,23,10,0,1,0,0,0,10646.521881989536
10,3,1,1,5,20,25,18,0,21,35,0,1,0,0,0,11041.974605654763
10,4,2,24,6,19,10,12,35,17,25,0,0,1,0,0,13112.378167448867
7,4,2,6,3,9,45,9,25,23,40,0,0,1,0,0,11473.086233540767
1,3,0,18,3,17,15,19,45,2,30,0,1,0,0,0,4307.890359848487
7,2,1,1,3,9,30,16,20,6,50,1,0,0,0,0,11678.170964781746
10,3,1,24,3,21,10,4,45,7,35,0,1,0,0,0,13059.104738455982
10,2,1,15,3,8,55,9,0,24,5,1,0,0,0,0,10899.263716517857
10,2,0,6,6,8,20,11,20,3,0,1,0,0,0,0,6655.882524801588
7,4,1,9,4,10,0,19,15,9,15,0,0,1,0,0,7758.5653551136365
3,4,1,1,6,6,40,21,0,14,20,0,0,1,0,0,6650.974415246211
2,3,0,27,5,19,55,22,25,2,30,0,1,0,0,0,4496.5155642361115
8,4,1,1,6,8,0,21,0,13,0,0,0,1,0,0,12231.684153927668
7,3,2,1,4,16,50,15,5,22,15,0,1,0,0,0,10454.918294890875
5,2,0,12,4,19,30,22,15,2,45,1,0,0,0,0,5468.547657039142
1,3,0,6,5,6,55,9,30,2,35,0,1,0,0,0,3850.7878675144284
7,4,0,9,3,14,10,17,10,3,0,0,0,1,0,0,6919.781130614177
10,3,1,1,5,14,5,19,50,5,45,0,1,0,0,0,13384.2028844246
10,2,1,21,3,18,40,10,25,15,45,1,0,0,0,0,8359.3399376665
10,2,1,6,3,9,45,15,55,6,10,1,0,0,0,0,15728.654497767851
7,3,2,6,5,7,0,5,25,22,25,0,1,0,0,0,13165.455937500004
7,2,0,27,4,17,0,19,45,2,45,1,0,0,0,0,6140.562946983572
3,2,1,1,3,11,20,15,25,4,5,1,0,0,0,0,8545.384641955265
3,4,1,15,6,20,25,1,30,5,5,0,0,1,0,0,5585.298390038778
3,3,0,18,6,15,30,18,5,2,35,0,1,0,0,0,4809.777922077921
3,4,1,27,3,7,30,21,0,13,30,0,0,1,0,0,8223.050635597045
8,4,1,18,5,10,0,1,30,15,30,0,0,1,0,0,9215.826340525791
10,4,1,3,6,14,0,19,0,5,0,0,0,1,0,0,12218.30940712933
10,2,0,6,6,11,10,14,5,2,55,1,0,0,0,0,7605.466530145201
7,4,1,24,6,9,45,9,25,23,40,0,0,1,0,0,7666.301915020743
8,4,1,1,6,6,0,12,35,6,35,0,0,1,0,0,11935.35443463654
7,4,1,6,4,9,45,9,25,23,40,0,0,1,0,0,6089.405462549601
10,4,2,6,3,19,10,4,25,33,15,0,0,1,0,0,17934.295509108946
3,3,0,3,4,22,15,0,50,2,35,0,1,0,0,0,4398.120516549423
8,4,1,21,5,14,0,1,30,11,30,0,0,1,0,0,12488.710297185451
10,1,0,15,5,10,20,11,50,1,30,0,0,0,0,1,5307.221758545275
3,2,0,12,5,20,0,22,50,2,50,1,0,0,0,0,4830.9104557855335
10,4,2,15,6,20,0,19,0,23,0,0,0,1,0,0,13979.650842464825
1,3,0,18,6,22,20,0,40,2,20,0,1,0,0,0,3859.7821428571433
10,3,1,12,5,8,25,9,20,24,55,0,1,0,0,0,10695.501796293978
7,2,0,9,5,6,10,8,55,2,45,1,0,0,0,0,5880.540264362374
7,0,0,6,6,11,40,13,55,2,15,0,0,0,1,0,5190.003768601191
7,3,2,9,6,10,0,5,25,19,25,0,1,0,0,0,13073.938804676221
10,2,1,21,3,8,0,13,15,5,15,1,0,0,0,0,10216.59322172619
10,4,0,9,5,11,0,14,15,3,15,0,0,1,0,0,8855.588877728178
8,4,1,9,4,8,0,21,0,13,0,0,0,1,0,0,11212.587461557536
3,4,1,27,3,10,45,15,30,4,45,0,0,1,0,0,6669.011429247835
8,4,1,24,6,6,40,19,15,12,35,0,0,1,0,0,7979.729575892855
7,2,1,15,3,8,15,18,40,10,25,1,0,0,0,0,8123.332413194446
7,4,1,12,6,3,50,19,15,15,25,0,0,1,0,0,9110.20772693452
3,4,1,12,6,15,10,20,0,4,50,0,0,1,0,0,6396.016598349566
7,1,0,18,5,21,5,22,25,1,20,0,0,0,0,1,3039.3624357413414
7,2,1,1,3,11,50,11,35,23,45,1,0,0,0,0,11450.582703485745
8,4,1,3,6,7,5,21,0,13,55,0,0,1,0,0,11867.352168898804
4,2,0,9,3,20,55,23,50,2,55,1,0,0,0,0,7261.504942618148
10,4,1,15,6,8,0,4,25,20,25,0,0,1,0,0,10643.399327876983
7,1,0,6,5,21,5,22,25,1,20,0,0,0,0,1,3309.1547949359665
1,2,0,15,3,20,30,23,20,2,50,1,0,0,0,0,5226.735297731784
3,1,0,27,3,16,55,18,25,1,30,0,0,0,0,1,3439.4601288728636
1,1,0,1,6,5,45,7,15,1,30,0,0,0,0,1,2891.3540228174606
7,2,0,1,3,10,0,12,45,2,45,1,0,0,0,0,10713.52288397367
8,4,1,3,6,9,0,19,15,10,15,0,0,1,0,0,14199.490342712845
3,3,0,6,5,20,20,22,55,2,35,0,1,0,0,0,4764.310066964285
1,3,0,24,3,17,15,19,45,2,30,0,1,0,0,0,5071.7410728941195
1,3,0,12,5,22,20,0,40,2,20,0,1,0,0,0,3863.8592237103176
10,3,1,6,5,20,0,20,45,24,45,0,1,0,0,0,11107.269310515874
10,3,1,12,6,16,30,22,35,6,5,0,1,0,0,0,11466.908974679829
1,1,0,1,6,13,15,14,45,1,30,0,0,0,0,1,2216.6830158730154
10,3,1,24,5,21,10,9,20,12,10,0,1,0,0,0,11454.938862847224
10,1,0,1,4,19,35,21,5,1,30,0,0,0,0,1,3930.156796875
10,3,1,9,5,21,10,9,20,12,10,0,1,0,0,0,11054.81250009539
4,2,0,12,6,11,40,14,30,2,50,1,0,0,0,0,3874.5407222898625
1,2,0,12,4,21,10,0,5,2,55,1,0,0,0,0,4183.413402777777
3,3,0,27,5,4,40,7,15,2,35,0,1,0,0,0,4787.339340277777
10,3,1,9,5,17,0,14,25,21,25,0,1,0,0,0,10650.063013505594
10,2,1,18,3,21,25,5,5,7,40,1,0,0,0,0,12524.697396847947
8,4,1,15,6,17,45,1,30,7,45,0,0,1,0,0,7454.805930059522
3,2,0,15,5,16,55,19,55,3,0,1,0,0,0,0,4832.207340029761
8,4,1,9,5,11,40,21,0,9,20,0,0,1,0,0,8894.773343479437
10,2,1,1,3,16,55,11,25,18,30,1,0,0,0,0,10372.309441964288
7,1,0,9,6,19,30,20,45,1,15,0,0,0,0,1,3164.287683531746
3,0,0,15,5,13,15,15,35,2,20,0,0,0,1,0,3600.481674107142
3,2,0,9,5,16,55,19,55,3,0,1,0,0,0,0,4836.5297693452385
3,3,0,3,5,9,35,12,20,2,45,0,1,0,0,0,4723.920885416666
10,4,2,12,6,9,40,12,35,26,55,0,0,1,0,0,11406.003985727812
8,4,1,1,6,10,20,21,0,10,40,0,0,1,0,0,9095.653147659632
10,4,1,27,3,17,30,19,45,26,15,0,0,1,0,0,7990.948967013888
7,3,2,9,5,5,50,12,30,30,40,0,1,0,0,0,12680.992974568839
7,4,1,15,6,9,45,9,25,23,40,0,0,1,0,0,7755.977652867963
5,0,0,9,5,17,45,20,5,2,20,0,0,0,1,0,11850.545282738096
3,4,1,6,6,15,10,20,0,4,50,0,0,1,0,0,6468.795271464645
7,4,1,3,3,8,0,7,40,23,40,0,0,1,0,0,13835.44548780213
8,4,1,3,3,15,5,1,35,10,30,0,0,1,0,0,15970.262719719505
5,3,1,24,5,20,20,9,5,12,45,0,1,0,0,0,9009.068375972989
10,4,2,9,4,19,10,19,0,23,50,0,0,1,0,0,12474.062731894837
10,2,0,18,6,19,50,22,50,3,0,1,0,0,0,0,7791.926019683441
7,4,1,9,3,17,45,8,15,14,30,0,0,1,0,0,11771.747903025796
7,3,2,18,5,8,20,23,15,14,55,0,1,0,0,0,12101.448892609125
10,3,1,12,5,14,5,16,20,26,15,0,1,0,0,0,10095.016351686507
1,0,0,15,6,17,45,20,5,2,20,0,0,0,1,0,3697.6914671266227
1,0,0,15,6,17,45,20,5,2,20,0,0,0,1,0,3697.6914671266227
10,1,0,21,5,2,55,4,20,1,25,0,0,0,0,1,4862.973612238457
7,4,2,15,6,13,15,19,15,30,0,0,0,1,0,0,12242.040136408734
10,4,2,27,5,9,40,19,0,9,20,0,0,1,0,0,13971.799241071425
3,3,0,18,3,21,25,0,5,2,40,0,1,0,0,0,4238.715214629121
3,4,1,27,3,7,20,12,30,5,10,0,0,1,0,0,6886.365973462302
8,4,1,27,6,11,25,19,0,7,35,0,0,1,0,0,10903.249315398147
3,2,0,24,4,21,15,0,15,3,0,1,0,0,0,0,4234.946468479438
8,4,1,27,5,4,55,12,35,7,40,0,0,1,0,0,10095.388411232863
10,3,1,21,5,20,25,23,35,27,10,0,1,0,0,0,13346.461980857688
3,3,0,15,4,15,15,17,45,2,30,0,1,0,0,0,4412.566046739718
1,1,0,15,5,13,15,14,45,1,30,0,0,0,0,1,2168.6934131493517
8,4,1,3,3,9,55,1,35,15,40,0,0,1,0,0,15512.804651572374
10,3,1,1,4,18,55,8,15,13,20,0,1,0,0,0,9411.812194940474
3,4,1,6,6,17,10,1,30,8,20,0,0,1,0,0,6563.476579635646
8,4,1,9,5,10,0,21,0,11,0,0,0,1,0,0,10334.75296626984
8,4,1,12,6,11,30,19,15,7,45,0,0,1,0,0,10887.958347650614
10,3,1,9,5,9,35,18,0,8,25,0,1,0,0,0,13014.828443509623
10,3,1,15,5,21,10,8,15,11,5,0,1,0,0,0,10780.139448164682
10,3,1,1,4,20,0,20,45,24,45,0,1,0,0,0,9217.130187251987
5,2,0,15,6,19,30,22,15,2,45,1,0,0,0,0,4994.5157291666665
10,4,2,15,6,18,20,19,0,24,40,0,0,1,0,0,13873.523264452562
3,2,0,24,4,7,10,10,5,2,55,1,0,0,0,0,4835.577261904763
10,3,1,21,5,16,30,23,35,7,5,0,1,0,0,0,13700.14494543651
7,1,0,18,5,19,30,20,45,1,15,0,0,0,0,1,3073.2941571969704
5,3,1,15,5,20,20,23,25,27,5,0,1,0,0,0,8733.348881561149
10,4,2,6,6,5,30,19,0,13,30,0,0,1,0,0,11819.914697871574
10,4,1,1,4,17,30,19,0,25,30,0,0,1,0,0,7993.163449900792
8,4,1,24,6,10,0,1,30,15,30,0,0,1,0,0,11818.618153634568
3,3,1,9,5,19,35,23,15,3,40,0,1,0,0,0,4569.935735523157
3,4,1,6,3,6,40,15,30,8,50,0,0,1,0,0,13306.649798318005
8,4,1,9,5,7,10,22,30,15,20,0,0,1,0,0,7513.951028025794
7,4,1,27,6,10,0,19,15,9,15,0,0,1,0,0,9741.724600243504
3,4,1,15,5,8,35,22,30,13,55,0,0,1,0,0,6802.865992063489
1,3,0,27,4,14,55,17,25,2,30,0,1,0,0,0,3951.3091157106746
8,4,1,12,6,13,0,21,0,8,0,0,0,1,0,0,9479.373707837305
8,4,1,27,6,9,0,21,0,12,0,0,0,1,0,0,9756.669857390872
7,1,1,6,3,19,40,9,10,13,30,0,0,0,0,1,11574.934064980162
5,2,0,3,4,21,0,23,50,2,50,1,0,0,0,0,5338.999093501983
8,4,1,9,6,8,0,21,0,13,0,0,0,1,0,0,9585.21143184073
8,4,1,24,6,10,0,21,0,11,0,0,0,1,0,0,11324.428293650792
8,4,1,6,3,11,40,18,50,7,10,0,0,1,0,0,15323.262799873744
5,1,1,6,3,15,40,19,55,28,15,0,0,0,0,1,12674.239332837305
10,4,1,3,3,13,0,18,50,5,50,0,0,1,0,0,15083.276041666668
1,3,0,1,6,14,55,17,25,2,30,0,1,0,0,0,3965.0958139430027
10,4,2,6,6,5,30,4,25,22,55,0,0,1,0,0,12006.764279513889
8,4,1,6,3,15,5,1,35,10,30,0,0,1,0,0,15547.16932787699
8,4,1,9,4,7,30,19,0,11,30,0,0,1,0,0,9313.744672280842
10,3,1,12,6,8,25,4,40,20,15,0,1,0,0,0,9472.78634176587
10,4,1,1,6,13,0,4,25,15,25,0,0,1,0,0,11452.872684320884
7,4,1,6,6,17,40,23,0,5,20,0,0,1,0,0,7310.229349747475
8,4,1,12,6,17,30,1,30,8,0,0,0,1,0,0,12841.87514373648
3,3,0,24,3,21,25,0,5,2,40,0,1,0,0,0,4793.31976944063
10,3,1,24,3,6,30,20,40,14,10,0,1,0,0,0,11944.498635912698
5,2,0,15,3,11,30,14,10,2,40,1,0,0,0,0,7100.868116319444
7,4,2,1,6,7,5,9,25,26,20,0,0,1,0,0,11032.794959415589
3,0,0,1,3,22,5,0,25,2,20,0,0,0,1,0,7217.790894435425
7,4,1,18,5,6,10,23,0,16,50,0,0,1,0,0,8107.838632097073
7,4,1,24,6,8,0,19,15,11,15,0,0,1,0,0,9186.527054924241
1,3,0,9,5,22,20,0,40,2,20,0,1,0,0,0,3864.1300992063493
3,2,0,24,3,1,30,4,15,2,45,1,0,0,0,0,4919.432970666491
3,4,1,6,5,16,0,1,30,9,30,0,0,1,0,0,7664.711984690655
7,4,2,12,6,16,40,19,15,26,35,0,0,1,0,0,10057.771843547074
7,3,2,15,5,12,0,21,50,9,50,0,1,0,0,0,10354.868118643506
8,4,1,15,6,17,30,1,30,8,0,0,0,1,0,0,12983.68510405394
10,4,0,3,6,11,0,14,15,3,15,0,0,1,0,0,8305.502901785716
7,4,2,21,5,12,55,19,15,30,20,0,0,1,0,0,12631.56142192009
8,4,1,27,3,19,0,1,35,6,35,0,0,1,0,0,7808.048355238508
10,4,1,21,5,15,0,19,0,28,0,0,0,1,0,0,13590.294117063491
8,4,1,12,6,13,0,19,15,6,15,0,0,1,0,0,13860.254238929472
7,0,0,24,5,11,40,13,55,2,15,0,0,0,1,0,4586.918893849206
3,4,1,15,5,20,25,1,30,5,5,0,0,1,0,0,5911.2857822646065
7,4,1,15,6,13,0,7,40,18,40,0,0,1,0,0,8607.518045522187
7,4,2,9,3,19,45,19,15,23,30,0,0,1,0,0,12375.948483946608
7,3,2,15,5,17,30,13,45,20,15,0,1,0,0,0,14505.148848868146
10,4,1,12,6,21,50,19,0,21,10,0,0,1,0,0,11923.784699900792
10,2,0,9,4,17,45,20,45,3,0,1,0,0,0,0,5855.73873015873
10,1,0,1,3,19,35,21,5,1,30,0,0,0,0,1,7082.865660060425
10,4,2,18,5,23,5,19,0,19,55,0,0,1,0,0,14918.781299828644
10,3,1,18,5,16,30,4,40,12,10,0,1,0,0,0,12853.686694061149
8,4,1,24,6,11,30,21,0,9,30,0,0,1,0,0,11869.319495287704
10,4,1,9,6,2,15,19,0,16,45,0,0,1,0,0,13494.76240654311
10,3,1,1,5,18,55,8,15,13,20,0,1,0,0,0,9822.253379216269
7,4,2,3,3,5,55,19,15,37,20,0,0,1,0,0,13698.65060267857
10,4,1,9,6,10,0,12,35,26,35,0,0,1,0,0,10632.781763392855
8,4,1,3,6,13,0,21,0,8,0,0,0,1,0,0,9599.077171378969
3,4,1,15,6,15,0,1,30,10,30,0,0,1,0,0,6615.961607324968
10,4,1,12,6,19,45,12,35,16,50,0,0,1,0,0,10832.669311417745
3,4,1,3,3,14,20,22,20,8,0,0,0,1,0,0,11402.239046717172
10,4,1,21,3,15,0,18,50,27,50,0,0,1,0,0,10592.312037450401
10,2,1,21,3,8,0,16,10,8,10,1,0,0,0,0,8517.106961805557
7,2,2,9,3,8,50,23,55,39,5,1,0,0,0,0,15035.098773110574
10,2,0,18,6,17,45,20,45,3,0,1,0,0,0,0,7905.310744611292
10,3,1,1,5,14,5,10,5,20,0,0,1,0,0,0,11349.577823660711
4,3,1,1,4,23,30,7,45,8,15,0,1,0,0,0,6827.736370513167
3,2,0,27,5,18,55,21,50,2,55,1,0,0,0,0,4778.597793898809
8,4,1,9,5,7,0,21,0,14,0,0,0,1,0,0,8258.294056056791
3,4,1,9,6,7,30,21,0,13,30,0,0,1,0,0,6511.751051587302
1,2,0,27,6,9,30,12,20,2,50,1,0,0,0,0,3667.094025072152
10,2,1,6,3,20,35,20,20,23,45,1,0,0,0,0,15329.634321112908
10,4,1,9,5,21,50,4,25,6,35,0,0,1,0,0,13848.808684093683
1,2,0,3,3,5,45,8,35,2,50,1,0,0,0,0,6598.0503927062555
8,4,1,1,6,6,0,19,0,13,0,0,0,1,0,0,12023.178354640155
1,1,0,27,5,5,45,7,15,1,30,0,0,0,0,1,2081.856594742062
10,4,1,21,5,9,0,4,25,19,25,0,0,1,0,0,12680.814704748376
10,4,2,24,6,5,30,4,25,22,55,0,0,1,0,0,12362.577384672612
10,4,1,1,6,20,55,4,25,7,30,0,0,1,0,0,11325.488336828104
3,4,1,6,6,17,30,1,30,8,0,0,0,1,0,0,6929.62006087662
7,3,0,3,3,20,45,23,20,2,35,0,1,0,0,0,6009.816893601189
10,4,1,24,6,20,55,4,25,7,30,0,0,1,0,0,11973.55991939484
7,4,0,3,4,5,10,8,0,2,50,0,0,1,0,0,5279.087397862551
5,2,1,9,3,6,40,12,35,5,55,1,0,0,0,0,9999.93531565656
3,1,0,3,4,21,20,22,50,1,30,0,0,0,0,1,2371.397818249459
10,3,1,15,5,20,0,9,20,13,20,0,1,0,0,0,11370.527724454361
10,3,1,6,5,16,30,16,20,23,50,0,1,0,0,0,12064.705727449631
7,3,1,12,5,7,0,23,15,16,15,0,1,0,0,0,9855.007233946613
8,4,1,3,6,14,0,21,0,7,0,0,0,1,0,0,12415.175781250004
10,4,2,21,5,9,40,4,25,18,45,0,0,1,0,0,13605.945223214283
3,3,1,1,4,15,15,20,30,5,15,0,1,0,0,0,5760.471810403136
7,4,1,6,3,8,0,7,40,23,40,0,0,1,0,0,13772.427494250544
8,4,1,12,6,10,35,19,15,8,40,0,0,1,0,0,7974.714409609491
10,3,1,1,5,6,30,19,50,13,20,0,1,0,0,0,13303.824606894845
8,4,1,3,6,10,0,1,30,15,30,0,0,1,0,0,11041.625189957616
10,3,1,21,5,8,25,9,20,24,55,0,1,0,0,0,11761.895385664684
7,3,2,9,6,16,50,5,35,12,45,0,1,0,0,0,11861.14959866522
10,4,2,24,6,5,30,19,0,13,30,0,0,1,0,0,12182.359738343253
10,3,1,1,4,14,5,22,35,8,30,0,1,0,0,0,12521.769513663423
5,2,0,15,6,11,30,14,20,2,50,1,0,0,0,0,4692.560844494048
3,1,0,18,6,16,55,18,25,1,30,0,0,0,0,1,3618.441841517858
3,4,1,3,3,6,40,21,0,14,20,0,0,1,0,0,11850.432881944444
10,3,1,24,5,6,30,4,40,22,10,0,1,0,0,0,10549.120704139616
7,4,1,15,6,20,0,7,40,11,40,0,0,1,0,0,8280.201430262448
7,4,1,3,6,9,45,9,25,23,40,0,0,1,0,0,7882.331438830266
5,2,0,12,5,19,30,22,15,2,45,1,0,0,0,0,4961.9255989583335
3,4,1,12,6,6,50,16,10,9,20,0,0,1,0,0,6464.297512513527
3,3,0,18,4,15,15,17,45,2,30,0,1,0,0,0,4624.804670251623
3,3,0,12,5,14,25,16,55,2,30,0,1,0,0,0,5169.58933779762
10,3,1,24,5,20,25,22,5,25,40,0,1,0,0,0,13163.716667906745
3,2,0,6,4,21,15,0,15,3,0,1,0,0,0,0,4069.1858430284983
8,4,1,9,6,15,0,1,30,10,30,0,0,1,0,0,12503.957113095235
3,4,1,9,6,5,5,12,10,7,5,0,0,1,0,0,6742.736778273805
3,1,0,9,3,20,5,21,35,1,30,0,0,0,0,1,3829.83951591811
5,2,0,1,5,17,0,19,35,2,35,1,0,0,0,0,5200.32056119228
10,3,1,15,5,20,0,10,5,14,5,0,1,0,0,0,10818.281467013887
7,4,2,21,5,19,45,19,15,23,30,0,0,1,0,0,10618.311445368867
10,4,1,3,4,9,0,19,0,10,0,0,0,1,0,0,7269.883520585319
3,4,1,9,3,8,35,22,20,13,45,0,0,1,0,0,7985.914697871577
7,3,2,12,5,16,50,5,35,12,45,0,1,0,0,0,11917.33992311508
10,3,1,12,5,18,55,23,35,28,40,0,1,0,0,0,9914.923999143213
10,4,2,1,6,9,40,19,0,9,20,0,0,1,0,0,12185.019925933448
10,3,1,18,5,8,25,19,50,11,25,0,1,0,0,0,11682.700948660715
7,2,2,12,3,5,50,22,10,16,20,1,0,0,0,0,11826.951931141777
3,4,1,9,3,16,10,22,20,6,10,0,0,1,0,0,8064.617727836405
7,4,2,3,6,22,0,19,15,21,15,0,0,1,0,0,10826.392688266595
10,4,2,9,6,9,25,12,35,27,10,0,0,1,0,0,13665.198026244583
10,1,0,15,5,19,35,21,5,1,30,0,0,0,0,1,3717.823538059164
7,4,1,3,4,9,45,9,25,23,40,0,0,1,0,0,6117.84496031746
10,3,1,15,5,16,30,20,45,28,15,0,1,0,0,0,10693.629283234124
10,4,1,6,3,15,5,4,25,13,20,0,0,1,0,0,15597.654389880958
10,4,1,9,3,15,5,4,25,13,20,0,0,1,0,0,15042.770252976188
10,3,1,1,4,9,35,22,5,12,30,0,1,0,0,0,10367.866748399167
10,3,1,15,5,9,35,9,45,24,10,0,1,0,0,0,13051.803006628787
10,2,1,12,3,22,55,19,10,20,15,1,0,0,0,0,12009.041865304835
10,4,1,6,3,20,50,4,25,7,35,0,0,1,0,0,15422.195476190467
8,4,1,3,6,11,40,19,0,7,20,0,0,1,0,0,11522.912502029223
7,2,0,24,5,10,0,12,45,2,45,1,0,0,0,0,6492.047815049534
10,3,1,15,5,21,10,12,0,14,50,0,1,0,0,0,11543.496744566197
7,4,2,27,5,7,10,19,15,12,5,0,0,1,0,0,11317.678369295634
1,0,0,12,6,8,20,10,35,2,15,0,0,0,1,0,3584.795305007494
7,2,1,21,3,8,50,22,5,13,15,1,0,0,0,0,7587.492168898813
10,2,0,24,4,15,15,18,10,2,55,1,0,0,0,0,5844.722322052948
7,2,0,12,6,17,0,19,45,2,45,1,0,0,0,0,6906.40468501984
10,3,1,15,5,21,10,22,35,25,25,0,1,0,0,0,11277.056566220239
3,2,0,21,6,1,30,4,15,2,45,1,0,0,0,0,3921.7257331990913
10,3,1,1,5,14,5,9,20,19,15,0,1,0,0,0,10112.807177579367
10,1,0,24,6,10,20,11,50,1,30,0,0,0,0,1,6330.297611607144
10,3,1,24,5,20,0,10,5,14,5,0,1,0,0,0,10508.77616691468
1,2,0,1,3,5,45,8,35,2,50,1,0,0,0,0,8563.949771764697
3,1,0,3,5,12,0,13,30,1,30,0,0,0,0,1,3026.2710524891763
7,4,1,9,3,9,45,9,25,23,40,0,0,1,0,0,10880.472675076659
5,3,1,9,6,20,20,9,5,12,45,0,1,0,0,0,8511.650636524937
10,4,2,24,6,19,10,19,0,23,50,0,0,1,0,0,13108.855935306012
7,2,2,3,3,17,0,22,55,29,55,1,0,0,0,0,12787.899394841272
10,3,1,1,4,16,30,12,0,19,30,0,1,0,0,0,9543.777560763898
10,1,0,1,5,10,20,11,50,1,30,0,0,0,0,1,6471.689481646825
8,4,1,15,6,13,0,21,0,8,0,0,0,1,0,0,9512.595014655484
3,4,2,21,3,8,35,21,20,12,45,0,0,1,0,0,6935.285988343256
8,4,1,6,6,7,30,19,0,11,30,0,0,1,0,0,11337.40673453283
10,3,1,12,6,8,25,10,5,25,40,0,1,0,0,0,10258.27037822421
3,4,1,6,3,11,30,1,35,14,5,0,0,1,0,0,13278.99034970238
7,3,1,9,6,9,25,11,10,25,45,0,1,0,0,0,8729.087767701052
7,4,2,15,6,5,0,19,15,38,15,0,0,1,0,0,10071.492679811508
10,4,2,9,6,9,35,12,35,27,0,0,0,1,0,0,13220.28715277778
